ừ nó hỏi mày có đi không tao kêu là mày thì không về tao thì không đi nới cũng chả đi nó nhà rươn	ừ nó hỏi mày có đi không tao kêu là mày thì không về tao thì không đi nó cũng chả đi nó ở nhà luôn
toii bâu bà gà về cho vui	thôi đợi bà già về cho vui
vui lắm có mày đi thì còn tám đồ lung tung chứ tao với nó đi tgì nói gì đu	vui lắm có mày đi thì còn tám đồ lung tung chứ tao với nó đi thì nói gì đâu
h	hử
ở sài gòn ăn bánh tráng trộn ngon hơi ở đây mà	ở sài gòn ăn bánh tráng trộn ngon hơn ở đây mà
ừ	ừ
ờ	ờ
thế đang ở nhà hay đang ở đâá	thế đang ở nhà hay đang ở đâu á
anh đi ngoài đường á hả	anh đi ngoài đường á hả
bữa nay vẫn ở chỗ trọ đấy hay chuyển chỗ trọ rồi	bữa nay vẫn ở chỗ trọ đấy hay chuyển chỗ trọ rồi
ở với ai	ở với ai
nguộc lớ a	ngọc lớp a
à hai đứa ở hả	à hai đứa ở hả
ờ ở gần trường hơn hay là sao	ờ ở gần trường hơn hay là sao
ghê vậy đi giảm cân à aa	ghê vậy đi giảm cân à
nhưng phò ng	nhưng phòng
kuềnnhp	ngọc
nam hay ngọc nữ	nam hay ngọc nữ
à à à à à à à à	à à à à à à à
cờ ủủ đấy hả	chà ở đấy hả
ờ thế	ờ thế
mấy đứa có ăn cơm chung cùng nhau không	mấy đứa có ăn cơm chung cùng nhau không
ờ thế bữa nay là mày ăn ở phòng mày còn ăn phòng nó	à thế bữa nay là mày ăn ở phòng mày còn nó ăn ở phòng nó
à	à
à	à
ủa nhưng mà ở với mày con dương chịu được giỏi thế còn gì nữa	ủa nhưng mà ở với mày con dương chịu được giỏi thế còn gì nữa
mày thì nấu cơm cũng giỏi cũng siêng dọn nhà có gì không chịu được	mày thì nấu cơm cũng giỏi cũng siêng dọn nhà có gì mà không chịu được
à	à
ờ	à
dậy mah nà	lớp mình n
a bô vâng	a lô vâng tốt
nói chuyện đi anh	nói chuyện đi anh
hả	hả
em có nhe thấy gì đâu	em có nghe thấy gì đâu
chưưa	chưa
vân	vâng
am chì em em chỉ nghe thì cái tai bên ngoài tôi cò trong máy không nghe thấy gì	em chỉ em em chỉ nghe thấy cái tai bên ngoài thôi còn trong máy không nghe thấy gì
thế thì máy ấy th mấy cợu	thế thì máy đấy hư mic rồi
chắc chắn luôn	chắc chắn luôn
chưa	chưa
em bên này nói tự em nghe thôi	em bên này nói tự em nghe thôi
thuột mà	thật mà
mẹ thưi rồii	máy hư rồi
vng	vâng
chẳng nghe thấy mộ cái gì luôn	chẳng nghe thấy một cái gì luôn
xo em có nghe thấy gì đâu	cho em có nghe thấy gì đâu
không nghe thấy gì	không nghe thấy gì
lon số rồi	lộn số rồi
lêns đ	lên
dao	sao
khán nhỉ hai angh em uôn chuyện với nhau	chán nhỉ hai anh em buôn chuyện với nhau
mà máy em thì chẳng nghe thấy gì cả	mà máy em thì chẳng nghe thấy gì cả
không	không
thật luôn	thật luôn
hả	hả
khổ thế anh nói em mà không nghe bằng điện thoại em lại nghe thấy ở ngoài	khổ thế anh nói em mà không nghe bằng điện thoại em lại nghe thấy ở ngoài
chẳn có gì hót cả em đang tìm mấy cái nhận xé của ông mac về tôn giáo	chẳng chẳng có gì hót cả em đang tìm mấy cái nhận xét của ông mac về tôn giáo
chu trthấy	chưa thấy
sắo có	sắp có
vâng	vâng
ngà mai em có học buổi sớm tiết một hai	ngày mai em có học buổi sớm tiết một hai
xong rồi về giúp anh tú chép cho xong cái bài kia đi	xong rồi về giúp anh tú chép cho xong cái bài kia đi
cược một nửa rồi	được một nửa rồi
thì mỗi cái tờ là phải làm bốn t trang	thì mỗi cái tờ là phải làm bốn trang
mn anh ấy có tất cả năm tờ năm nhân bốn là hai mươi trang em mới làm được khoảng mười trang	mà anh ấy có tất cả năm tờ năm nhân bốn là hai mươi trang em mới làm được khoảng mười trang
có hiểu rồi toàn cái đơn giản như như kiểu cấu tạo của động cơ một thì bốn	có hiểu rồi toàn cái đơn giản như như kiểu cấu tạo của động cơ một thì bốn
một thì bốn phân khối hay là một thì bốn xi lanh gì đấy	một thì bốn phân khối hay là một thì bốn xi lanh gì đấy
khởi đặng này cần trục này hoặc là cái	khởi động này cần trục này hoặc là cái
gai là cái trách nhiệm của người lái xe hoặc là các xử cách xử lý tình huống trên đường	gọi là cái trách nhiệm của người lái xe hoặc là các xử cách xử lý tình huống trên đường
đượ đrồ rấy	được rồi đấy
dạ	dạ
vâng	vâng
em có nghe thấy quái gì đâu	em có nghe thấy quái gì đâu
à mùng tám tháng năm	à mùng tám tháng năm
dạ sau ba mươi tháng tư một tuần	dạ sau ba mươi tháng tư một tuần
hôm nay thứ ba	hôm nay thứ ba
anh ơi mà gì mà ba mươi tháng tư chắc là chỉ mười ba mười bốn tới ba mươi tháng tưanh có về diễn châu không về cới vớa	anh ơi mà gì mà ba mươi tháng tư chắc là chỉ mười ba mười bốn tới ba mươi tháng tư anh có về diễn châu không về chơi bữa
hả	hả
hôm nay là hai tư vừa sang ngày hai lăm rồi	hôm nay là hai tư vừa sang ngày hai lăm rồi
vâng vì em không về	vâng vì em không về
về nhà anh có gần biển không	về nhà anh có gần biển không
cho ra đái ra biển cái	cho ra đái ra biển cái
nước biển mặn thì có nhiều nguyên nhân	nước biển mặn thì có nhiều nguyên nhân
theo người ta giải thích thì thứ nhất là nước từ các dòng sông chảy ra thì nó bào mòn và hòa tan một số chất gọi là cái khoáng chất trong vậy đy	theo người ta giải thích thì thứ nhất là nước từ các dòng sông chảy ra thì nó bào mòn và hòa tan một số chất gọi là cái khoáng chất trong ấy đấy
vữa với lại có một số người ta giải thích thì nước biển sinh ra đã mặn rồi	với với lại có một số người ta giải thích thì nước biển sinh ra đã mặn rồi
nó khoảng ba mươi đến bốn mươi phần nghìn là muối	nó khoảng ba mươi đến bốn mươi phần nghìn là muối
bây giờ có thể phơi để thu muối đăm đi chế	bây giờ có thể phơi để thu muối đem đi chế
dạ	dạ
anh khũng cần phải nói to đâu anh ra sức nói em chẳng nghe thấy gì cả anh cứ nói vừa vừa thôi	anh không cần phải nói to đâu anh ra sức nói em chẳng nghe thấy gì cả anh cứ nói vừa vừa thôi
e nghe bằng cái tai ngoài chứ còn tai trong điện thoại có nghe được mô	em nghe bằng cái tai ngoài chứ còn tai trong điện thoại có nghe được mô
khổ thế	khổ thế
d	dạ
ừ coi bog đẹp thật	ừ coi blog đẹp thật
mấy cái nhận xét mà tìm mãi chưa thấy	mấy cái nhận xét mà tìm mãi chưa thấy
tuên giáo là thuốc phiện của nhân dân	tôn giáo là thuốc phiện của nhân dân
là trái tim của một xã hội không có trái tim	là trái tim của một xã hội không có trái tim
là tinh thần của một xã hội không có tinh thần	là tinh thần của một xã hội không có tinh thần
a lô	a lô
gì mà sếp im thế tưởng ngủ gật rồi	gì mà sếp im thế tưởng ngủ gật rồi
ôi trời ơi đêm hôm khuya khoắt rồi phải nói nhỏ thôi chứ không thì người ta nước ngoài là ta kiện anh em mình vì tội là quấy rối tịnh dục anh ạ	ôi trời ơi đêm hôm khuya khoắt rồi phải nói nhỏ thôi chứ không thì người ta nước ngoài là ta kiện anh em mình vì tội là quấy rối tình dục anh ạ
nhân quyền nước ngoài là lớn	nhân quyền nước ngoài là lớn
thằng thằng huyền nó đang cười nè cái tuệt cuộn hội đàm	thằng thằng huyền nó đang cười nè cái cuộc hội đàm
kín này mà thằng huyền mày cứ nói linh tinh g ththế	kín này mà thằng huyền mày cứ nói linh tinh gì thế
đ rơnm	dạ
hôm nay được ngủ với huyền rồi	hôm nay được ngủ với huyền rồi
tối nay ông cho biết tay anh nhỉ	tối nay ông cho biết tay anh nhỉ
chọ biết thế nào là trần hùng	cho biết thế nào là trần hùng
em ôm cho nó nát hết người đi nhưng mà thằng này trông tàn xương hông an đa thế này sao đâm hết vào người em	em ôm cho nó nát hết người đi nhưng mà thằng này trông toàn xương không anh à ôm thế này sao đâm hết vào người em
sếp trông còn mập mập hơn tí ừ	sếp trông còn mập mập hơn tí ừ
thằng huyền thông còn gầy hơn rấ khôn bạn em trông chắc chắn anh ạ anh nhờ	thằng huyền trông còn gầy hơn ấy cô bạn em trông chắc chắn anh ạ anh nhờ
hả	hả
thải mái tay em có ôm hai cô	thoải mái tay em có ôm hai cô
em người gầy nhưng mà tay dài sải rộng	em người gầy nhưng mà tay dài sải rộng
dạ	dạ
vâng	vâng
thí đữa đổi máy cho anh nghe thì anh biết là có hư mi ch hay không	tí nữa đổi máy cho anh nghe thì anh biết là có hư mic hay không
chắc là bạn anh làm rơi cái máy này hày là mấyđấy	chắc là bạn anh làm rơi cái máy này hay là máy đấy
bá trơi bụ rồi đấy vâng	bác ấy rơi bụp rồi đấy vâng
ả đế này em nói tự em nghe luôn cái loa trong này nó phản lại luôn	bên này em nói tự em nghe luôn cái loa trong này nó phản lại luôn
không biết anh có cài chế độ gì không	không biết anh có cài chế độ gì không
thỉn thoảng máy em cũng bị thế máy đen trắng thỉnh thoảng bị vậy mình nói mình nghe luôn	thỉnh thoảng máy em cũng bị thế máy đen trắng thỉnh thoảng bị vậy mình nói mình nghe luôn
nhiều khi tốc độ nói của em nhanh mhà bên đấy nghe ch chệp	nhiều khi tốc độ nói của em nhanh mà bên đấy nghe chẳng kịp
bên tổng đài nó cũng khiếp ra	bên tổng đài nó cũng khiếp ra
ừ sếp nói nhỏ quá chẳng nghe hei tì đâu	ừ sếp nói nhỏ quá chẳng nghe thấy gì đâu
hả	hả
bân này mới có ấy gần mười	bên này mới có ấy gần mười
vâng em coi đã chín phút năm thíy mội phút	vâng em coi đã chín phút năm chín mười phút
cái đồng hồ tính cước bên đấy bị sai hả	cái đồng hồ tính cước bên đấy bị sai hả
a lô vôi chó ra hi	a lô
ờ bạn đ khỏe	ờ bạn khỏe
dạo này bạn thế nào rồi	dạo này bạn thế nào rồi
à vẫn bình thường chứa giá đình khỏkhông	à vẫn bình thường à chứ gia đình khỏe không
à	à
đi làm dạo ni thế nào rồi	đi làm dạo ni thế nào rồi
đi làm dạo ni thế nào rồi kông việc ao	đi làm dạo ni thế nào rồi công việc sao
à thế thì tháng nào mình đang đi học bố mẹ thì cũng đang hơi khốn khó tí	à thế thì tháng nào mình đang đi học bố mẹ thì cũng đang hơi khốn khó tí
nhờ bạn tháng nào giúp mình vài dăm ba trăm tí được không	nhờ bạn tháng nào giúp mình vài dăm ba trăm tí được không
nói đùa vậy thôi chứ còn bạn đang lo cuộc sống của bạn nữa hè	nói đùa vậy thôi chứ còn bạn đang lo cuộc sống của bạn nữa hè
làmát so gư nhbạn có sức khỏe điền đạm thì như mình giờ được còi cọc như thế này thì làm sao được	làm như bạn có sức khỏe điền đạm thì như mình giờ được còi cọc như thế này thì làm sao được
hả	hả
ờ	ờ
ừ	ừ
ừ rứa à không ổn mình mình làm bạn cay nghà iờ mà đỡn nhì thấ là người ta cảm thấy là không ưng với lại nghĩ nàynghĩ nọ về mình nữ	ừ rứa à không ổn mình mình làm bạn trai giờ mà đứng như thế là người ta cảm thấy là không ưng với lại nghĩ này nghĩ nọ về mình nữa
khôg	không
mình có phải là gay mô rứa	mình có phải là gay mô rứa
dựạ	dợt
giờ đã ăn cơm chưa	giờ đã ăn cơm chưa
vậ á điệp cít vy	vậy á đi đi về
ờ đi làm về mà không có ai nấu cơm ăn choi	ờ đi làm về mà không có ai nấu cơm ăn cho à
vợ để ở nhà mà không csợ à	vợ để ở nhà mà không sợ à
ừ mà không phải có người đi bước chân nữa làm răng	ừ mà không phải có người đi bước chân nữa làm răng
đăng phải là họ nhưng mà mình cơ mình vợ mình cơ	không phải là họ nhưng mà mình cơ mình vợ mình cơ
vợ mình mà đi thêm bước nữa không có cái đó không chịu được là là là sợ đúng không	vợ mình mà đi thêm bước nữa không có cái đó không chịu được là là là sợ đúng không
